Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H13918,2012,52.0,1,0,1,0,0,4400.0,4,1965.0,6,143,1
H13919,2013,52.0,1,0,1,0,0,4400.0,4,1965.0,6,143,1
H13931,2014,52.0,1,0,1,0,0,412.0,4,1960.0,3,143,0
H13932,2015,52.0,1,0,1,0,0,412.0,4,1960.0,3,143,0
H14151,2014,52.0,0,1,0,1,1,600.0,4,1980.0,   .,143,0
H14260,2012,52.0,0,0,1,0,0,1980.0,4,1960.0,4,143,1
H14261,2014,52.0,0,1,0,1,1,870.0,4,1960.0,   .,143,0
H14298,2012,52.0,0,0,1,0,0,2100.0,4,1968.0,5,143,1
H14321,2013,52.0,0,0,1,0,0,12721.0,4,1960.0,8,143,1
H14322,2015,52.0,0,0,1,0,0,12721.0,4,1960.0,8,143,1
H14323,2016,52.0,0,0,1,0,0,12721.0,4,1960.0,8,143,0
H14350,2012,52.0,1,1,0,1,1,1260.0,4,1980.0,   .,143,0
H14494,2012,52.0,1,0,1,0,0,520.0,4,1960.0,3,143,1
H14557,2012,39.0,0,1,0,1,1,1930.0,4,1960.0,   .,143,0
H14627,2016,52.0,0,1,0,1,1,3070.0,4,1980.0,   .,143,1
H14700,2012,52.0,0,1,0,1,1,4600.0,4,1960.0,   .,143,1
H14701,2013,0.0,0,1,0,1,1,4600.0,4,1960.0,   .,143,0
H14824,2016,52.0,1,1,0,1,1,1000.0,4,1980.0,   .,143,1
H15054,2013,9.0,0,1,0,1,1,3500.0,4,1988.0,   .,143,0
H15198,2012,52.0,1,0,1,0,0,2205.0,4,1990.0,7,143,1
H15211,2014,8.0,1,0,1,0,0,1000.0,4,1900.0,3,143,0
H15435,2013,52.0,1,0,1,0,0,2110.0,4,2004.0,7,143,0
H15436,2014,52.0,1,0,1,0,0,2110.0,4,2004.0,7,143,0
H15437,2015,52.0,1,0,1,0,0,2110.0,4,2004.0,7,143,1
H15438,2013,52.0,1,0,1,0,0,1630.0,4,1970.0,5,143,0
H15453,2013,52.0,1,0,1,0,0,1628.0,4,1954.0,5,143,1
H15808,2014,6.0,1,0,1,0,0,1350.0,4,1960.0,6,143,0
H15975,2014,52.0,0,0,1,0,0,332.0,4,1900.0,4,143,0
H15976,2016,52.0,0,0,1,0,0,332.0,4,1900.0,4,143,1
H16081,2016,52.0,1,0,1,0,0,1825.0,4,1936.0,7,143,0
H16082,2012,52.0,1,0,1,0,0,6600.0,4,1965.0,1,143,1
H16528,2012,52.0,0,0,1,0,0,8265.0,4,1958.0,5,143,1
H16628,2012,52.0,1,0,1,0,0,10600.0,4,1966.0,8,143,1
H16727,2014,52.0,0,0,1,0,0,3510.0,4,1973.0,4,143,1
H16940,2013,0.0,1,0,1,0,0,8000.0,4,1970.0,7,143,1
H16978,2014,52.0,1,0,1,0,0,3780.0,4,1953.0,7,143,1
H16979,2015,52.0,1,0,1,0,0,3780.0,4,1953.0,7,143,1
H16980,2016,52.0,1,0,1,0,0,3780.0,4,1953.0,7,143,1
H17089,2013,6.0,0,0,1,0,0,2471.0,4,2009.0,5,143,0
H17110,2012,52.0,1,0,1,0,0,1908.0,4,1920.0,6,143,0
H17634,2016,52.0,1,0,1,0,0,490.0,4,1900.0,4,143,1
H17781,2013,52.0,1,0,1,0,0,15000.0,4,1965.0,7,143,1
H17782,2015,48.0,1,0,1,0,0,15000.0,4,1965.0,7,143,1
H17784,2012,52.0,1,0,1,0,0,12470.0,4,1974.0,6,143,1
H17788,2013,52.0,0,0,1,0,0,395.0,4,1920.0,3,143,0
H17789,2016,52.0,0,0,1,0,0,395.0,4,1920.0,3,143,0
H17790,2013,26.0,1,0,1,0,0,12961.0,4,2006.0,6,143,0
H17957,2012,0.0,0,0,1,0,0,350.0,4,1900.0,4,143,0
H17958,2013,0.0,0,0,1,0,0,350.0,4,1900.0,4,143,0
H17959,2014,0.0,0,0,1,0,0,350.0,4,1900.0,4,143,0
H18127,2012,48.0,0,0,1,0,0,280.0,4,1940.0,2,143,1
H18128,2014,4.0,0,0,1,0,0,280.0,4,1940.0,2,143,0
H18320,2013,52.0,0,0,1,0,0,2600.0,4,1979.0,4,143,0
H1841,2014,52.0,0,0,0,1,1,630.0,4,1960.0,   .,143,0
H18422,2012,0.0,0,0,1,0,0,520.0,4,1950.0,3,143,0
H1843,2015,52.0,0,0,1,0,0,474.0,4,1900.0,2,143,0
H18509,2014,52.0,1,0,1,0,0,800.0,4,1900.0,7,143,1
H18655,2014,52.0,1,0,1,0,0,800.0,4,1995.0,5,143,0
H18674,2012,25.0,1,0,1,0,0,1315.0,4,1900.0,6,143,0
H18943,2013,41.0,1,0,1,0,0,3100.0,4,1954.0,7,143,1
H18953,2016,52.0,0,0,1,0,0,3112.0,4,1946.0,7,143,1
H1901,2016,52.0,0,1,0,1,1,750.0,4,1960.0,   .,143,0
H19105,2016,52.0,0,0,1,0,0,240.0,4,1954.0,4,143,0
H19175,2015,52.0,0,0,1,0,0,2374.0,4,2013.0,4,143,0
H19580,2015,39.0,0,0,1,0,0,200.0,4,1995.0,2,143,0
H1960,2013,52.0,0,1,0,1,1,1620.0,4,1980.0,   .,143,1
H19828,2016,52.0,0,0,1,0,0,7291.0,4,1900.0,8,143,1
H2078,2013,52.0,1,0,0,1,1,11547.0,4,1980.0,   .,143,1
H2144,2013,52.0,0,0,1,0,0,1500.0,4,1975.0,6,143,0
H2157,2012,52.0,1,0,0,1,1,1800.0,4,1960.0,   .,143,0
H2158,2014,52.0,1,0,0,1,1,1800.0,4,1960.0,   .,143,0
H2177,2012,52.0,1,0,0,1,1,5385.0,4,1980.0,   .,143,1
H2242,2015,0.0,1,0,0,1,1,3482.0,4,1970.0,   .,143,0
H2295,2013,52.0,1,0,0,1,1,1572.0,4,1980.0,   .,143,0
H2451,2012,0.0,0,0,0,1,1,200.0,4,1970.0,   .,143,0
H2499,2015,0.0,0,0,0,1,1,600.0,4,1970.0,   .,143,0
H2547,2014,0.0,1,0,0,1,1,400.0,4,1970.0,   .,143,0
H2604,2013,52.0,0,0,0,1,1,700.0,4,1960.0,   .,143,0
H2683,2013,52.0,1,0,0,1,1,1400.0,4,1980.0,   .,143,1
H2684,2015,52.0,1,0,0,1,1,1400.0,4,1980.0,   .,143,0
H2777,2013,52.0,0,0,1,0,0,5266.0,4,1970.0,5,143,0
H2786,2013,52.0,1,0,1,0,0,1874.0,4,1955.0,5,143,0
H2825,2013,0.0,1,0,0,1,1,4288.0,4,1970.0,   .,143,1
H2858,2012,52.0,1,0,0,1,1,1125.0,4,1980.0,   .,143,0
H2859,2014,1.0,1,0,0,1,1,1125.0,4,1980.0,   .,143,0
H2861,2015,52.0,1,0,1,0,0,820.0,4,1920.0,4,143,0
H2963,2016,52.0,0,0,1,0,0,1248.0,4,1950.0,5,143,1
H3003,2012,0.0,1,0,0,1,1,685.0,4,1970.0,   .,143,1
H3004,2015,0.0,1,0,0,1,1,685.0,4,1970.0,   .,143,0
H3006,2015,52.0,1,0,1,0,0,3732.0,4,1930.0,8,143,1
H3093,2013,52.0,1,0,1,0,0,1425.0,4,1960.0,6,143,1
H3094,2016,52.0,1,0,1,0,0,1425.0,4,1960.0,6,143,0
H3748,2016,52.0,0,0,1,0,0,1000.0,4,1950.0,6,143,0
H3826,2013,0.0,0,1,0,1,1,700.0,4,1970.0,   .,143,0
H3985,2015,52.0,0,0,1,0,0,952.0,4,1970.0,6,143,0
H4050,2015,52.0,0,0,1,0,0,400.0,4,1950.0,4,143,0
H4051,2016,52.0,0,0,1,0,0,400.0,4,1950.0,4,143,0
H4122,2013,52.0,0,1,0,1,1,400.0,4,1980.0,   .,143,0
H4123,2014,52.0,0,1,0,1,1,400.0,4,1980.0,   .,143,0
H4328,2012,52.0,1,1,0,1,1,4590.0,4,1980.0,   .,143,0
H4338,2014,52.0,0,0,1,0,0,1155.0,4,1982.0,5,143,1
H4360,2013,52.0,0,0,0,1,1,1070.0,4,1960.0,   .,143,0
H5090,2013,52.0,0,1,0,1,1,335.0,4,1960.0,   .,143,0
H5091,2014,48.0,0,1,0,1,1,335.0,4,1960.0,   .,143,0
H5128,2014,52.0,1,0,0,1,1,250.0,4,1960.0,   .,143,0
H530,2012,52.0,1,0,0,1,1,438.0,4,1980.0,   .,143,0
H5306,2012,52.0,0,1,0,1,1,415.0,4,1960.0,   .,143,1
H5307,2013,52.0,0,1,0,1,1,415.0,4,1960.0,   .,143,0
H531,2012,52.0,1,0,0,1,1,1117.0,4,1980.0,   .,143,0
H533,2013,52.0,1,0,0,1,1,900.0,4,1980.0,   .,143,0
H534,2014,52.0,1,0,0,1,1,900.0,4,1980.0,   .,143,1
H535,2016,52.0,1,0,0,1,1,900.0,4,1980.0,   .,143,0
H536,2012,52.0,1,0,0,1,1,800.0,4,1980.0,   .,143,0
H5502,2016,26.0,1,1,0,1,1,719.0,4,1988.0,   .,143,0
H5516,2013,52.0,0,1,0,1,1,300.0,4,1960.0,   .,143,0
H5533,2014,52.0,1,0,1,0,0,5927.0,4,1972.0,6,143,1
H5538,2016,13.0,1,1,0,1,1,195.0,4,1960.0,   .,143,0
H5545,2012,52.0,0,1,0,1,1,8570.0,4,1960.0,   .,143,1
H6140,2012,52.0,1,0,0,1,1,2300.0,4,1988.0,   .,143,0
H6141,2014,52.0,1,0,0,1,1,2300.0,4,1988.0,   .,143,0
H63,2013,52.0,1,0,0,1,1,1700.0,4,1980.0,   .,143,1
H6426,2013,52.0,0,1,0,1,1,1026.0,4,1988.0,   .,143,0
H6460,2013,52.0,0,0,1,0,0,2138.0,4,1960.0,4,143,1
H647,2012,52.0,0,0,0,1,1,1500.0,4,1960.0,   .,143,1
H659,2014,52.0,0,0,0,1,1,420.0,4,1960.0,   .,143,0
H6712,2012,52.0,1,0,1,0,0,1334.0,4,1930.0,7,143,1
H6713,2012,52.0,1,0,1,0,0,1375.0,4,1951.0,7,143,0
H6756,2012,0.0,1,1,0,1,1,1.0,4,1988.0,   .,143,0
H6865,2012,52.0,0,0,1,0,0,1200.0,4,1970.0,3,143,0
H6866,2012,52.0,0,0,0,1,1,450.0,4,1980.0,   .,143,0
H6867,2016,52.0,0,0,0,1,1,450.0,4,1980.0,   .,143,1
H708,2013,52.0,1,0,0,1,1,770.0,4,1970.0,   .,143,0
H728,2015,52.0,0,0,1,0,0,1680.0,4,1930.0,6,143,0
H7341,2013,52.0,0,0,1,0,0,476.0,4,1900.0,4,143,0
H7342,2016,52.0,0,0,1,0,0,476.0,4,1900.0,4,143,0
H7474,2012,52.0,0,1,0,1,1,808.0,4,1980.0,   .,143,1
H7475,2014,52.0,0,1,0,1,1,808.0,4,1980.0,   .,143,0
H14143,2012,13.0,1,1,0,1,1,1.0,4,1988.0,   .,1,0
H5531,2015,36.0,1,1,0,1,1,923.0,4,1980.0,   .,1,0
H13472,2014,52.0,0,0,1,0,0,4200.0,4,1975.0,7,36,1
H13488,2012,52.0,0,1,0,1,1,7460.0,4,1980.0,   .,36,1
H14521,2014,52.0,0,0,1,0,0,1206.0,4,1970.0,4,36,0
H15386,2015,52.0,0,0,1,0,0,700.0,4,1970.0,3,36,0
H15387,2014,52.0,0,0,1,0,0,450.0,4,1960.0,4,36,0
H15388,2015,52.0,0,0,1,0,0,450.0,4,1960.0,4,36,0
H15457,2012,52.0,0,0,1,0,0,2976.0,4,1930.0,4,36,0
H15728,2016,52.0,0,0,1,0,0,1200.0,4,1975.0,5,36,0
H15839,2015,52.0,0,0,1,0,0,1320.0,4,1970.0,3,36,0
H16203,2013,52.0,0,0,1,0,0,400.0,4,1920.0,3,36,0
H17272,2014,52.0,1,0,1,0,0,1011.0,4,1990.0,3,36,0
H17274,2014,52.0,1,0,1,0,0,2000.0,4,1990.0,3,36,0
H17912,2014,52.0,0,0,1,0,0,500.0,4,1900.0,3,36,0
H19404,2014,52.0,0,0,1,0,0,11000.0,4,1970.0,6,36,1
H19405,2015,52.0,0,0,1,0,0,11000.0,4,1970.0,6,36,1
H19858,2016,39.0,1,0,1,0,0,7838.0,4,1975.0,4,36,1
H3782,2014,52.0,0,0,1,0,0,5400.0,4,1970.0,7,36,1
H3901,2015,52.0,0,0,1,0,0,11380.0,4,1980.0,7,36,0
H4092,2013,52.0,0,0,0,1,1,2844.0,4,1960.0,   .,36,1
H4381,2015,52.0,0,0,0,1,1,320.0,4,1980.0,   .,36,0
H4400,2012,52.0,0,0,0,1,1,1862.0,4,1980.0,   .,36,0
H4401,2013,52.0,0,0,0,1,1,1862.0,4,1980.0,   .,36,1
H4402,2014,52.0,0,0,0,1,1,1862.0,4,1980.0,   .,36,1
H4672,2016,52.0,0,0,1,0,0,5434.0,4,1975.0,6,36,1
H4771,2015,52.0,0,0,1,0,0,2100.0,4,1960.0,6,36,0
H4868,2013,52.0,0,0,1,0,0,4055.0,4,1970.0,7,36,0
H5098,2015,52.0,0,0,0,1,1,537.0,4,1988.0,   .,36,1
H5143,2012,52.0,0,0,0,1,1,240.0,4,1980.0,   .,36,0
H5150,2014,52.0,1,0,0,1,1,1956.0,4,1988.0,   .,36,1
H5308,2012,52.0,0,0,0,1,1,3400.0,4,1980.0,   .,36,0
H5438,2014,52.0,0,0,1,0,0,3500.0,4,1988.0,4,36,0
H5439,2015,52.0,0,0,1,0,0,3500.0,4,1988.0,4,36,0
H6032,2015,52.0,0,0,0,1,1,990.0,4,1980.0,   .,36,0
H6142,2012,52.0,0,0,0,1,1,2750.0,4,1980.0,   .,36,1
H6690,2014,52.0,0,1,0,1,1,3287.0,4,1988.0,   .,36,1
H7327,2012,52.0,0,0,1,0,0,1173.0,4,1999.0,5,36,0
H15874,2014,52.0,0,0,1,0,0,900.0,4,1985.0,3,2,0
H15875,2015,52.0,0,0,1,0,0,900.0,4,1985.0,3,2,1
H14116,2016,52.0,0,1,0,1,1,4565.0,4,1980.0,   .,2,0
H5507,2013,26.0,0,1,0,1,1,5657.0,4,1988.0,   .,2,0
H13352,2013,43.0,0,0,1,0,0,950.0,4,1990.0,6,7,0
H15410,2015,52.0,0,0,1,0,0,4800.0,4,2006.0,4,7,0
H16435,2012,52.0,1,0,1,0,0,2860.0,4,1970.0,6,7,0
H2086,2016,52.0,1,0,0,1,1,4875.0,4,1980.0,   .,7,0
H3294,2012,52.0,0,0,0,1,1,6410.0,4,1960.0,   .,7,1
H3345,2012,52.0,0,0,1,0,0,7480.0,4,1978.0,5,7,1
H7217,2012,52.0,0,1,0,1,1,860.0,4,1988.0,   .,7,0
H6833,2012,52.0,0,1,0,1,1,443.0,4,1960.0,   .,1,0
H14817,2012,52.0,0,1,0,1,1,300.0,4,1980.0,   .,4,0
H14818,2014,39.0,0,1,0,1,1,300.0,4,1980.0,   .,4,0
H15543,2013,52.0,0,0,1,0,0,2000.0,4,1980.0,3,4,0
H6925,2016,52.0,0,1,0,1,1,1600.0,4,1980.0,   .,4,0
H14712,2013,49.0,0,1,0,1,1,4755.0,4,1980.0,   .,5,1
H17819,2016,47.0,0,0,1,0,0,1528.0,4,2000.0,4,5,0
H17890,2015,52.0,0,0,1,0,0,4327.0,4,1990.0,4,5,1
H17891,2016,52.0,0,0,1,0,0,4327.0,4,1990.0,4,5,0
H2526,2012,52.0,0,0,1,0,0,625.0,4,1968.0,3,5,0
H13751,2013,52.0,0,1,0,1,1,450.0,4,1960.0,   .,1,0
H16283,2015,52.0,1,0,1,0,0,1500.0,4,2001.0,2,1,0
H19524,2014,26.0,0,0,1,0,0,110.0,4,1900.0,3,1,0
H13153,2014,43.0,1,1,0,1,1,500.0,4,1988.0,   .,1,0
H2898,2013,52.0,0,0,1,0,0,1600.0,4,1960.0,3,2,0
H4060,2016,52.0,1,1,0,1,1,306.0,4,1960.0,   .,2,0
H16660,2012,52.0,0,0,1,0,0,230.0,2,1900.0,4,3,0
H17939,2014,52.0,0,0,1,0,0,4027.0,4,1975.0,6,3,1
H4700,2016,52.0,0,0,1,0,0,7700.0,4,1970.0,5,3,1
H15797,2015,52.0,0,0,1,0,0,3767.0,4,1968.0,4,6,0
H15833,2012,52.0,0,0,1,0,0,600.0,4,1970.0,3,6,1
H15854,2014,52.0,0,0,1,0,0,8641.0,4,1987.0,6,6,1
H18197,2013,52.0,0,0,1,0,0,600.0,4,1976.0,2,6,0
H19698,2016,52.0,0,0,1,0,0,1654.0,4,1990.0,4,6,0
H4697,2012,52.0,0,0,0,1,1,450.0,4,1980.0,   .,6,0
H13027,2013,43.0,1,1,0,1,1,600.0,4,1980.0,   .,17,0
H13457,2013,52.0,1,1,0,1,1,700.0,4,1980.0,   .,17,1
H14502,2014,27.0,1,1,0,1,1,400.0,4,1960.0,   .,17,0
H14946,2013,43.0,0,1,0,1,1,476.0,4,1960.0,   .,17,0
H15109,2012,52.0,0,0,1,0,0,2646.0,4,1970.0,3,17,1
H17616,2012,52.0,1,0,1,0,0,365.0,4,1870.0,4,17,0
H17618,2016,52.0,1,0,1,0,0,365.0,4,1870.0,4,17,0
H17657,2012,52.0,0,0,1,0,0,515.0,4,1900.0,3,17,0
H17658,2014,52.0,0,0,1,0,0,515.0,4,1900.0,3,17,0
H17659,2016,52.0,0,0,1,0,0,515.0,4,1900.0,3,17,0
H19924,2016,17.0,1,0,1,0,0,862.0,4,1960.0,2,17,0
H2056,2013,52.0,1,0,1,0,0,600.0,4,1920.0,5,17,1
H2209,2012,52.0,1,0,0,1,1,2186.0,4,1980.0,   .,17,1
H2210,2016,52.0,1,0,0,1,1,2186.0,4,1980.0,   .,17,0
H2603,2014,52.0,1,0,1,0,0,7186.0,4,1970.0,6,17,1
H5529,2012,52.0,1,0,1,0,0,4210.0,4,1957.0,6,17,0
H652,2013,52.0,1,0,0,1,1,350.0,4,1960.0,   .,17,0
H14249,2012,52.0,0,1,0,1,1,1950.0,4,1980.0,   .,2,0
H14250,2016,52.0,0,1,0,1,1,1950.0,4,1980.0,   .,2,0
H17218,2013,52.0,1,0,1,0,0,700.0,4,1900.0,3,1,0
H7066,2013,52.0,0,1,0,1,1,7500.0,4,1988.0,   .,1,0
H5537,2014,13.0,1,1,0,1,1,1680.0,4,1988.0,   .,1,0
H401,2013,52.0,0,0,0,1,1,6055.0,1,1980.0,   .,4,0
H403,2015,52.0,0,0,0,1,1,3992.0,1,1960.0,   .,4,0
H4099,2013,52.0,0,0,0,1,1,4567.0,1,1980.0,   .,4,1
H4955,2012,52.0,0,0,1,0,0,7200.0,1,1970.0,5,4,0
H12920,2014,52.0,0,1,0,1,1,1751.0,1,1988.0,   .,2,0
H18238,2014,52.0,0,0,1,0,0,3965.0,1,2007.0,5,2,0
H15849,2014,52.0,0,0,1,0,0,320.0,1,2000.0,3,3,0
H17002,2012,52.0,0,0,1,0,0,300.0,1,1950.0,3,3,0
H3201,2016,52.0,0,0,0,1,1,120.0,1,1960.0,   .,3,0
H3607,2014,52.0,0,0,1,0,0,1725.0,1,1961.0,4,1,0
H2584,2013,52.0,0,0,1,0,0,2457.0,1,1981.0,6,4,0
H2585,2014,52.0,0,0,1,0,0,2457.0,1,1981.0,6,4,0
H3280,2012,52.0,0,0,0,1,1,1500.0,1,1980.0,   .,4,0
H6383,2012,52.0,0,1,0,1,1,2585.0,1,1980.0,   .,4,0
H2127,2013,52.0,0,0,0,1,1,1000.0,1,1960.0,   .,2,0
H2128,2016,52.0,0,0,0,1,1,1000.0,1,1960.0,   .,2,0
H3480,2013,52.0,0,1,0,1,1,706.0,1,1980.0,   .,4,0
H3539,2012,30.0,0,0,0,1,1,1390.0,1,1980.0,   .,4,0
H3912,2012,52.0,0,1,0,1,1,988.0,1,1960.0,   .,4,0
H3913,2014,52.0,0,1,0,1,1,988.0,1,1960.0,   .,4,0
H3712,2013,52.0,0,0,0,1,1,2306.0,1,1960.0,   .,1,0
H19807,2015,4.0,0,0,1,0,0,3225.0,1,2015.0,3,1,0
H13056,2012,52.0,0,0,1,0,0,1090.0,1,1960.0,4,4,0
H13057,2015,52.0,0,0,1,0,0,1090.0,1,1960.0,4,4,0
H19061,2016,52.0,0,0,1,0,0,500.0,1,1960.0,4,4,0
H6042,2012,52.0,1,0,1,0,0,6317.0,1,1613.0,5,4,1
H6296,2012,9.0,0,0,1,0,0,1300.0,2,1900.0,3,1,0
H2882,2013,52.0,0,0,1,0,0,3800.0,2,1960.0,3,1,1
H13347,2012,45.0,0,1,0,1,1,3773.0,2,1988.0,   .,1,0
H19922,2016,30.0,1,0,1,0,0,500.0,2,1950.0,1,1,0
H13791,2013,52.0,0,0,1,0,0,2160.0,1,1900.0,3,1,0
H18845,2016,52.0,0,0,1,0,0,3400.0,1,1961.0,5,1,0
H18931,2013,52.0,0,0,1,0,0,1650.0,1,1967.0,6,1,0
H16390,2016,52.0,0,0,1,0,0,350.0,1,2010.0,2,4,0
H18855,2013,52.0,0,0,1,0,0,1030.0,1,1961.0,1,4,0
H19078,2012,43.0,0,0,1,0,0,432.0,1,1971.0,2,4,0
H19079,2015,8.0,0,0,1,0,0,432.0,1,1971.0,2,4,0
H16169,2012,52.0,0,0,1,0,0,230.0,1,1850.0,2,1,0
H18836,2015,52.0,0,0,1,0,0,2500.0,1,1995.0,4,8,0
H18837,2013,52.0,0,0,1,0,0,1567.0,1,1950.0,3,8,0
H18838,2015,52.0,0,0,1,0,0,1567.0,1,1950.0,3,8,0
H18839,2016,52.0,0,0,1,0,0,1567.0,1,1950.0,3,8,0
H18927,2013,52.0,0,0,1,0,0,1700.0,1,2001.0,4,8,0
H19075,2012,43.0,0,0,1,0,0,1751.0,1,1962.0,5,8,1
H19076,2014,52.0,0,0,1,0,0,1751.0,1,1962.0,5,8,0
H19882,2016,35.0,0,0,1,0,0,260.0,1,1900.0,3,8,0
H13262,2012,52.0,0,1,0,1,1,405.0,1,1970.0,   .,33,0
H14105,2014,52.0,0,0,1,0,0,550.0,1,1700.0,3,33,0
H15087,2015,52.0,0,1,0,1,1,400.0,1,1970.0,   .,33,0
H15371,2013,52.0,0,0,1,0,0,906.0,1,1850.0,3,33,1
H17107,2016,52.0,0,0,1,0,0,400.0,1,1700.0,3,33,1
H17161,2013,52.0,0,0,1,0,0,400.0,1,1850.0,5,33,0
H17162,2014,52.0,0,0,1,0,0,400.0,1,1850.0,5,33,0
H17163,2013,52.0,0,0,1,0,0,430.0,1,1850.0,3,33,0
H17225,2015,52.0,0,0,1,0,0,480.0,1,1850.0,4,33,0
H17226,2016,52.0,0,0,1,0,0,480.0,1,1850.0,4,33,0
H17484,2013,52.0,0,0,1,0,0,240.0,1,1850.0,3,33,1
H17485,2014,52.0,0,0,1,0,0,240.0,1,1850.0,3,33,0
H17486,2016,52.0,0,0,1,0,0,240.0,1,1850.0,3,33,0
H18659,2013,52.0,0,0,1,0,0,1510.0,1,2011.0,4,33,0
H18660,2016,52.0,0,0,1,0,0,1510.0,1,2011.0,4,33,0
H18841,2016,52.0,0,0,1,0,0,450.0,1,1999.0,3,33,0
H18843,2016,52.0,0,0,1,0,0,502.0,1,1950.0,4,33,0
H18844,2014,52.0,0,0,1,0,0,1830.0,1,1964.0,5,33,1
H18846,2013,52.0,0,0,1,0,0,202.0,1,1900.0,3,33,0
H18853,2013,52.0,0,0,1,0,0,1350.0,1,1971.0,8,33,1
H18854,2016,52.0,0,0,1,0,0,1350.0,1,1971.0,8,33,0
H18929,2016,52.0,0,0,1,0,0,891.0,1,1984.0,4,33,0
H18930,2014,52.0,0,0,1,0,0,350.0,1,1940.0,3,33,0
H19041,2013,52.0,0,0,1,0,0,4862.0,1,1988.0,7,33,0
H19042,2014,52.0,0,0,1,0,0,2700.0,1,1958.0,4,33,1
H19065,2016,52.0,0,0,1,0,0,4400.0,1,1974.0,7,33,0
H19067,2014,52.0,0,0,1,0,0,6500.0,1,1972.0,8,33,1
H19074,2013,52.0,0,0,1,0,0,1500.0,1,1979.0,8,33,1
H19077,2012,43.0,0,0,1,0,0,1441.0,1,1961.0,4,33,0
H19571,2015,52.0,0,0,1,0,0,1395.0,1,1960.0,4,33,0
H3581,2016,52.0,0,0,0,1,1,800.0,1,1960.0,   .,33,0
H4040,2013,40.0,0,0,0,1,1,320.0,1,1988.0,   .,33,1
H6746,2012,52.0,0,0,0,1,1,150.0,1,1988.0,   .,33,0
H18972,2014,52.0,0,0,1,0,0,5781.0,2,2004.0,2,2,1
H6985,2012,52.0,0,1,0,1,1,5781.0,2,1970.0,   .,2,0
H12734,2014,52.0,1,1,0,1,1,4465.0,2,1988.0,   .,2,1
H12735,2016,52.0,1,1,0,1,1,4465.0,2,1988.0,   .,2,1
H16665,2015,51.0,0,0,1,0,0,4300.0,2,1978.0,2,1,1
H5955,2013,52.0,0,0,0,1,1,2000.0,2,1980.0,   .,2,0
H5956,2014,52.0,0,0,0,1,1,2000.0,2,1980.0,   .,2,0
H16498,2013,52.0,0,0,1,0,0,520.0,2,1800.0,3,8,0
H16499,2014,52.0,0,0,1,0,0,520.0,2,1800.0,3,8,0
H17361,2012,52.0,0,0,1,0,0,400.0,2,1900.0,2,8,1
H412,2012,52.0,0,0,0,1,1,600.0,2,1988.0,   .,8,0
H414,2014,13.0,0,0,0,1,1,2000.0,2,1980.0,   .,8,1
H415,2012,52.0,0,1,0,1,1,1800.0,2,1988.0,   .,8,0
H417,2015,52.0,0,0,0,1,1,1050.0,2,1980.0,   .,8,0
H418,2016,52.0,0,0,0,1,1,1050.0,2,1980.0,   .,8,0
H15377,2013,52.0,0,0,1,0,0,1500.0,2,2008.0,4,5,0
H17199,2014,52.0,0,0,1,0,0,750.0,2,1960.0,3,5,0
H17200,2016,52.0,0,0,1,0,0,750.0,2,1960.0,3,5,0
H17744,2015,52.0,0,0,1,0,0,750.0,2,1978.0,1,5,0
H17745,2016,39.0,0,0,1,0,0,750.0,2,1978.0,1,5,0
H13308,2014,52.0,1,1,0,1,1,3023.0,2,1988.0,   .,2,1
H13426,2015,51.0,1,1,0,1,1,2074.0,2,1988.0,   .,2,0
H5540,2013,26.0,0,1,0,1,1,450.0,2,1988.0,   .,1,0
H14195,2012,52.0,0,1,0,1,1,2277.0,1,1980.0,   .,1,0
H6282,2012,52.0,0,0,1,0,0,380.0,1,1900.0,4,2,0
H6283,2013,52.0,0,0,1,0,0,380.0,1,1900.0,4,2,0
H19519,2016,52.0,0,0,1,0,0,2064.0,1,2014.0,6,6,0
H3295,2012,52.0,0,0,1,0,0,400.0,1,1930.0,1,6,0
H3296,2013,52.0,0,0,1,0,0,400.0,1,1930.0,1,6,0
H3840,2013,41.0,0,0,0,1,1,265.0,1,1960.0,   .,6,0
H6737,2013,52.0,0,0,1,0,0,275.0,1,1940.0,2,6,0
H743,2013,10.0,0,0,0,1,1,400.0,1,1960.0,   .,6,0
H4657,2013,52.0,1,0,0,1,1,800.0,1,1988.0,   .,2,0
H4658,2015,51.0,1,0,0,1,1,800.0,1,1988.0,   .,2,0
H16760,2016,52.0,1,0,1,0,0,1229.0,1,2001.0,2,3,0
H1858,2012,52.0,0,0,1,0,0,1435.0,1,1979.0,3,3,1
H575,2012,52.0,1,0,0,1,1,189.0,1,1960.0,   .,3,0
H14965,2015,51.0,1,0,1,0,0,949.0,1,2002.0,4,9,1
H14966,2016,50.0,1,0,1,0,0,949.0,1,2002.0,4,9,0
H16992,2012,52.0,0,0,1,0,0,3817.0,1,1990.0,8,9,1
H2609,2013,22.0,0,0,0,1,1,770.0,1,1980.0,   .,9,0
H6710,2012,52.0,0,0,1,0,0,2016.0,1,1958.0,7,9,0
H6958,2012,52.0,1,1,0,1,1,1041.0,1,1980.0,   .,9,0
H6959,2014,48.0,1,1,0,1,1,1041.0,1,1980.0,   .,9,0
H6965,2013,52.0,0,0,0,1,1,1850.0,1,1980.0,   .,9,1
